event_id,round,Key_Event_Rd,round_dates
401056507,2,E401056507R2,2019-01-04
401056507,3,E401056507R3,2019-01-05
401056507,4,E401056507R4,2019-01-06
401056510,1,E401056510R1,2019-01-10
401056510,2,E401056510R2,2019-01-11
401056510,3,E401056510R3,2019-01-12
401056510,4,E401056510R4,2019-01-13
401056511,1,E401056511R1,2019-01-17
401056511,2,E401056511R2,2019-01-18
401056511,3,E401056511R3,2019-01-19
401056511,4,E401056511R4,2019-01-20
401056512,1,E401056512R1,2019-01-24
401056512,2,E401056512R2,2019-01-25
401056512,3,E401056512R3,2019-01-26
401056512,4,E401056512R4,2019-01-27
401056513,1,E401056513R1,2019-01-31
401056513,2,E401056513R2,2019-02-01
401056513,3,E401056513R3,2019-02-02
401056513,4,E401056513R4,2019-02-03
401056514,1,E401056514R1,2019-02-07
401056514,2,E401056514R2,2019-02-08
401056514,3,E401056514R3,2019-02-09
401056514,4,E401056514R4,2019-02-10
401056514,5,E401056514R5,2019-02-11
401056515,1,E401056515R1,2019-02-14
401056515,2,E401056515R2,2019-02-15
401056515,3,E401056515R3,2019-02-16
401056515,4,E401056515R4,2019-02-17
401056516,1,E401056516R1,2019-02-21
401056516,2,E401056516R2,2019-02-22
401056516,3,E401056516R3,2019-02-23
401056516,4,E401056516R4,2019-02-24
401056517,1,E401056517R1,2019-02-21
401056517,2,E401056517R2,2019-02-22
401056517,3,E401056517R3,2019-02-23
401056517,4,E401056517R4,2019-02-24
401056520,1,E401056520R1,2019-02-28
401056520,2,E401056520R2,2019-03-01
401056520,3,E401056520R3,2019-03-02
401056520,4,E401056520R4,2019-03-03
401056521,1,E401056521R1,2019-03-07
401056521,2,E401056521R2,2019-03-08
401056521,3,E401056521R3,2019-03-09
401056521,4,E401056521R4,2019-03-10
401056522,1,E401056522R1,2019-03-14
401056522,2,E401056522R2,2019-03-15
401056522,3,E401056522R3,2019-03-16
401056522,4,E401056522R4,2019-03-17
401056523,1,E401056523R1,2019-03-21
401056523,2,E401056523R2,2019-03-22
401056523,3,E401056523R3,2019-03-23
401056523,4,E401056523R4,2019-03-24
401056524,1,E401056524R1,2019-03-27
401056524,2,E401056524R2,2019-03-28
401056524,3,E401056524R3,2019-03-29
401056524,4,E401056524R4,2019-03-30
401056524,5,E401056524R5,2019-03-31
401056525,1,E401056525R1,2019-03-28
401056525,2,E401056525R2,2019-03-29
401056525,3,E401056525R3,2019-03-30
401056525,4,E401056525R4,2019-03-31
401056526,1,E401056526R1,2019-04-04
401056526,2,E401056526R2,2019-04-05
401056526,3,E401056526R3,2019-04-06
401056526,4,E401056526R4,2019-04-07
401056527,1,E401056527R1,2019-04-11
401056527,2,E401056527R2,2019-04-12
401056527,3,E401056527R3,2019-04-13
401056527,4,E401056527R4,2019-04-14
401056528,1,E401056528R1,2019-04-18
401056528,2,E401056528R2,2019-04-19
401056528,3,E401056528R3,2019-04-20
401056528,4,E401056528R4,2019-04-21
401056529,1,E401056529R1,2019-04-25
401056529,2,E401056529R2,2019-04-26
401056529,3,E401056529R3,2019-04-27
401056529,4,E401056529R4,2019-04-28
401056542,1,E401056542R1,2019-08-22
401056542,2,E401056542R2,2019-08-23
401056542,3,E401056542R3,2019-08-24
401056542,4,E401056542R4,2019-08-25
401148233,1,E401148233R1,2019-09-12
401148233,2,E401148233R2,2019-09-13
401148233,3,E401148233R3,2019-09-14
401148233,4,E401148233R4,2019-09-15
401148234,1,E401148234R1,2019-09-19
401148234,2,E401148234R2,2019-09-20
401148234,3,E401148234R3,2019-09-21
401148234,4,E401148234R4,2019-09-22
401148235,1,E401148235R1,2019-09-26
401148235,2,E401148235R2,2019-09-27
401148235,3,E401148235R3,2019-09-28
401148235,4,E401148235R4,2019-09-29
401148236,1,E401148236R1,2019-10-03
401148236,2,E401148236R2,2019-10-04
401148236,3,E401148236R3,2019-10-05
401148236,4,E401148236R4,2019-10-06
401148237,1,E401148237R1,2019-10-10
401148237,2,E401148237R2,2019-10-11
401148237,3,E401148237R3,2019-10-12
401148237,4,E401148237R4,2019-10-13
401148238,1,E401148238R1,2019-10-16
401148238,2,E401148238R2,2019-10-17
401148238,3,E401148238R3,2019-10-18
401148238,4,E401148238R4,2019-10-19
401148238,5,E401148238R5,2019-10-20
401148239,1,E401148239R1,2019-10-24
401148239,2,E401148239R2,2019-10-25
401148239,3,E401148239R3,2019-10-26
401148239,4,E401148239R4,2019-10-27
401148239,5,E401148239R5,2019-10-28
401148240,1,E401148240R1,2019-10-31
401148240,2,E401148240R2,2019-11-01
401148240,3,E401148240R3,2019-11-02
401148240,4,E401148240R4,2019-11-03
401148241,1,E401148241R1,2019-10-31
401148241,2,E401148241R2,2019-11-01
401148241,3,E401148241R3,2019-11-02
401148241,4,E401148241R4,2019-11-03
401148242,1,E401148242R1,2019-11-14
401148242,2,E401148242R2,2019-11-15
401148242,3,E401148242R3,2019-11-16
401148242,4,E401148242R4,2019-11-17
401148242,5,E401148242R5,2019-11-18
401148243,1,E401148243R1,2019-11-21
401148243,2,E401148243R2,2019-11-22
401148243,3,E401148243R3,2019-11-23
401148243,4,E401148243R4,2019-11-24
401148244,1,E401148244R1,2019-12-04
401148244,2,E401148244R2,2019-12-05
401148244,3,E401148244R3,2019-12-06
401148244,4,E401148244R4,2019-12-07
401148245,1,E401148245R1,2019-12-11
401148245,2,E401148245R2,2019-12-12
401148245,3,E401148245R3,2019-12-13
401148245,4,E401148245R4,2019-12-14
401148245,5,E401148245R5,2019-12-15
401155413,1,E401155413R1,2020-01-02
401155413,2,E401155413R2,2020-01-03
401155413,3,E401155413R3,2020-01-04
401155413,4,E401155413R4,2020-01-05
401155418,1,E401155418R1,2020-01-09
401155418,2,E401155418R2,2020-01-10
401155418,3,E401155418R3,2020-01-11
401155418,4,E401155418R4,2020-01-12
401155419,1,E401155419R1,2020-01-16
401155419,2,E401155419R2,2020-01-17
401155419,3,E401155419R3,2020-01-18
401155419,4,E401155419R4,2020-01-19
401155420,1,E401155420R1,2020-01-23
401155420,2,E401155420R2,2020-01-24
401155420,3,E401155420R3,2020-01-25
401155420,4,E401155420R4,2020-01-26
401155421,1,E401155421R1,2020-01-30
401155421,2,E401155421R2,2020-01-31
401155421,3,E401155421R3,2020-02-01
401155421,4,E401155421R4,2020-02-02
401155422,1,E401155422R1,2020-02-06
401155422,2,E401155422R2,2020-02-07
401155422,3,E401155422R3,2020-02-08
401155422,4,E401155422R4,2020-02-09
401155423,1,E401155423R1,2020-02-13
401155423,2,E401155423R2,2020-02-14
401155423,3,E401155423R3,2020-02-15
401155423,4,E401155423R4,2020-02-16
401155424,1,E401155424R1,2020-02-20
401155424,2,E401155424R2,2020-02-21
401155424,3,E401155424R3,2020-02-22
401155424,4,E401155424R4,2020-02-23
401155425,1,E401155425R1,2020-02-20
401155425,2,E401155425R2,2020-02-21
401155425,3,E401155425R3,2020-02-22
401155425,4,E401155425R4,2020-02-23
401155426,1,E401155426R1,2020-02-27
401155426,2,E401155426R2,2020-02-28
401155426,3,E401155426R3,2020-02-29
401155426,4,E401155426R4,2020-03-01
401155427,1,E401155427R1,2020-03-05
401155427,2,E401155427R2,2020-03-06
401155427,3,E401155427R3,2020-03-07
401155427,4,E401155427R4,2020-03-08
401155428,1,E401155428R1,2020-03-12
401155428,2,E401155428R2,2020-03-13
401155428,3,E401155428R3,2020-03-14
401155428,4,E401155428R4,2020-03-15
401155459,1,E401155459R1,2020-06-11
401155459,2,E401155459R2,2020-06-12
401155459,3,E401155459R3,2020-06-13
401155459,4,E401155459R4,2020-06-14
401155460,1,E401155460R1,2020-07-02
401155460,2,E401155460R2,2020-07-03
401155460,3,E401155460R3,2020-07-04
401155460,4,E401155460R4,2020-07-05
401155461,1,E401155461R1,2020-07-16
401155461,2,E401155461R2,2020-07-17
401155461,3,E401155461R3,2020-07-18
401155461,4,E401155461R4,2020-07-19
401155466,1,E401155466R1,2020-06-25
401155466,2,E401155466R2,2020-06-26
401155466,3,E401155466R3,2020-06-27
401155466,4,E401155466R4,2020-06-28
401155467,1,E401155467R1,2020-07-30
401155467,2,E401155467R2,2020-07-31
401155467,3,E401155467R3,2020-08-01
401155467,4,E401155467R4,2020-08-02
401155468,1,E401155468R1,2020-07-30
401155468,2,E401155468R2,2020-07-31
401155468,3,E401155468R3,2020-08-01
401155468,4,E401155468R4,2020-08-02
401155472,1,E401155472R1,2020-07-23
401155472,2,E401155472R2,2020-07-24
401155472,3,E401155472R3,2020-07-25
401155472,4,E401155472R4,2020-07-26
401155473,1,E401155473R1,2020-08-13
401155473,2,E401155473R2,2020-08-14
401155473,3,E401155473R3,2020-08-15
401155473,4,E401155473R4,2020-08-16
401155474,1,E401155474R1,2020-08-20
401155474,2,E401155474R2,2020-08-21
401155474,3,E401155474R3,2020-08-22
401155474,4,E401155474R4,2020-08-23
401155475,1,E401155475R1,2020-08-27
401155475,2,E401155475R2,2020-08-28
401155475,3,E401155475R3,2020-08-29
401155475,4,E401155475R4,2020-08-30
401155476,1,E401155476R1,2020-09-04
401155476,2,E401155476R2,2020-09-05
401155476,3,E401155476R3,2020-09-06
401155476,4,E401155476R4,2020-09-07
401219793,1,E401219793R1,2020-09-10
401219793,2,E401219793R2,2020-09-11
401219793,3,E401219793R3,2020-09-12
401219793,4,E401219793R4,2020-09-13
401219794,1,E401219794R1,2020-10-01
401219794,2,E401219794R2,2020-10-02
401219794,3,E401219794R3,2020-10-03
401219794,4,E401219794R4,2020-10-04
401219795,1,E401219795R1,2020-10-08
401219795,2,E401219795R2,2020-10-09
401219795,3,E401219795R3,2020-10-10
401219795,4,E401219795R4,2020-10-11
401219796,1,E401219796R1,2020-10-15
401219796,2,E401219796R2,2020-10-16
401219796,3,E401219796R3,2020-10-17
401219796,4,E401219796R4,2020-10-18
401219797,1,E401219797R1,2020-10-22
401219797,2,E401219797R2,2020-10-23
401219797,3,E401219797R3,2020-10-24
401219797,4,E401219797R4,2020-10-25
401219799,1,E401219799R1,2020-10-29
401219799,2,E401219799R2,2020-10-30
401219799,3,E401219799R3,2020-10-31
401219799,4,E401219799R4,2020-11-01
401219800,1,E401219800R1,2020-11-05
401219800,2,E401219800R2,2020-11-06
401219800,3,E401219800R3,2020-11-07
401219800,4,E401219800R4,2020-11-08
401219801,1,E401219801R1,2020-11-19
401219801,2,E401219801R2,2020-11-20
401219801,3,E401219801R3,2020-11-21
401219801,4,E401219801R4,2020-11-22
401219802,1,E401219802R1,2020-12-03
401219802,2,E401219802R2,2020-12-04
401219802,3,E401219802R3,2020-12-05
401219802,4,E401219802R4,2020-12-06
401219478,1,E401219478R1,2020-11-12
401219478,2,E401219478R2,2020-11-13
401219478,3,E401219478R3,2020-11-14
401219478,4,E401219478R4,2020-11-15
401242996,1,E401242996R1,2021-01-07
401242996,2,E401242996R2,2021-01-08
401242996,3,E401242996R3,2021-01-09
401242996,4,E401242996R4,2021-01-10
401242997,1,E401242997R1,2021-01-14
401242997,2,E401242997R2,2021-01-15
401242997,3,E401242997R3,2021-01-16
401242997,4,E401242997R4,2021-01-17
401242998,1,E401242998R1,2021-01-28
401242998,2,E401242998R2,2021-01-29
401242998,3,E401242998R3,2021-01-30
401242998,4,E401242998R4,2021-01-31
401242999,1,E401242999R1,2021-02-04
401242999,2,E401242999R2,2021-02-05
401242999,3,E401242999R3,2021-02-06
401242999,4,E401242999R4,2021-02-07
401243000,1,E401243000R1,2021-02-11
401243000,2,E401243000R2,2021-02-12
401243000,3,E401243000R3,2021-02-13
401243000,4,E401243000R4,2021-02-14
401243001,1,E401243001R1,2021-02-18
401243001,2,E401243001R2,2021-02-19
401243001,3,E401243001R3,2021-02-20
401243001,4,E401243001R4,2021-02-21
401243002,1,E401243002R1,2021-02-25
401243002,2,E401243002R2,2021-02-26
401243002,3,E401243002R3,2021-02-27
401243002,4,E401243002R4,2021-02-28
401243003,1,E401243003R1,2021-02-25
401243003,2,E401243003R2,2021-02-26
401243003,3,E401243003R3,2021-02-27
401243003,4,E401243003R4,2021-02-28
401243004,1,E401243004R1,2021-03-04
401243004,2,E401243004R2,2021-03-05
401243004,3,E401243004R3,2021-03-06
401243004,4,E401243004R4,2021-03-07
401243005,1,E401243005R1,2021-03-11
401243005,2,E401243005R2,2021-03-12
401243005,3,E401243005R3,2021-03-13
401243005,4,E401243005R4,2021-03-14
401243006,1,E401243006R1,2021-03-18
401243006,2,E401243006R2,2021-03-19
401243006,3,E401243006R3,2021-03-20
401243006,4,E401243006R4,2021-03-21
401243007,1,E401243007R1,2021-03-24
401243007,2,E401243007R2,2021-03-25
401243007,3,E401243007R3,2021-03-26
401243007,4,E401243007R4,2021-03-27
401243007,5,E401243007R5,2021-03-28
401243008,1,E401243008R1,2021-03-25
401243008,2,E401243008R2,2021-03-26
401243008,3,E401243008R3,2021-03-27
401243008,4,E401243008R4,2021-03-28
401243009,1,E401243009R1,2021-04-01
401243009,2,E401243009R2,2021-04-02
401243009,3,E401243009R3,2021-04-03
401243009,4,E401243009R4,2021-04-04
401243010,1,E401243010R1,2021-04-08
401243010,2,E401243010R2,2021-04-09
401243010,3,E401243010R3,2021-04-10
401243010,4,E401243010R4,2021-04-11
401243011,1,E401243011R1,2021-04-15
401243011,2,E401243011R2,2021-04-16
401243011,3,E401243011R3,2021-04-17
401243011,4,E401243011R4,2021-04-18
401243012,1,E401243012R1,2021-04-22
401243012,2,E401243012R2,2021-04-23
401243012,3,E401243012R3,2021-04-24
401243012,4,E401243012R4,2021-04-25
401243401,1,E401243401R1,2021-01-21
401243401,2,E401243401R2,2021-01-22
401243401,3,E401243401R3,2021-01-23
401243401,4,E401243401R4,2021-01-24
401243402,1,E401243402R1,2021-09-02
401243402,2,E401243402R2,2021-09-03
401243402,3,E401243402R3,2021-09-04
401243402,4,E401243402R4,2021-09-05
401353193,1,E401353193R1,2021-09-16
401353193,2,E401353193R2,2021-09-17
401353193,3,E401353193R3,2021-09-18
401353193,4,E401353193R4,2021-09-19
401353194,1,E401353194R1,2021-09-30
401353194,2,E401353194R2,2021-10-01
401353194,3,E401353194R3,2021-10-02
401353194,4,E401353194R4,2021-10-03
401353195,1,E401353195R1,2021-10-07
401353195,2,E401353195R2,2021-10-08
401353195,3,E401353195R3,2021-10-09
401353195,4,E401353195R4,2021-10-10
401353196,1,E401353196R1,2021-10-14
401353196,2,E401353196R2,2021-10-15
401353196,3,E401353196R3,2021-10-16
401353196,4,E401353196R4,2021-10-17
401353197,1,E401353197R1,2021-10-21
401353197,2,E401353197R2,2021-10-22
401353197,3,E401353197R3,2021-10-23
401353197,4,E401353197R4,2021-10-24
401353199,1,E401353199R1,2021-10-28
401353199,2,E401353199R2,2021-10-29
401353199,3,E401353199R3,2021-10-30
401353199,4,E401353199R4,2021-10-31
401353200,1,E401353200R1,2021-11-04
401353200,2,E401353200R2,2021-11-05
401353200,3,E401353200R3,2021-11-06
401353200,4,E401353200R4,2021-11-07
401353201,1,E401353201R1,2021-11-11
401353201,2,E401353201R2,2021-11-12
401353201,3,E401353201R3,2021-11-13
401353201,4,E401353201R4,2021-11-14
401353202,1,E401353202R1,2021-11-18
401353202,2,E401353202R2,2021-11-19
401353202,3,E401353202R3,2021-11-20
401353202,4,E401353202R4,2021-11-21
401353203,1,E401353203R1,2022-01-06
401353203,2,E401353203R2,2022-01-07
401353203,3,E401353203R3,2022-01-08
401353203,4,E401353203R4,2022-01-09
401353204,1,E401353204R1,2022-01-13
401353204,2,E401353204R2,2022-01-14
401353204,3,E401353204R3,2022-01-15
401353204,4,E401353204R4,2022-01-16
401353213,1,E401353213R1,2022-08-04
401353213,2,E401353213R2,2022-08-05
401353213,3,E401353213R3,2022-08-06
401353213,4,E401353213R4,2022-08-07
401353214,1,E401353214R1,2022-07-28
401353214,2,E401353214R2,2022-07-29
401353214,3,E401353214R3,2022-07-30
401353214,4,E401353214R4,2022-07-31
401353215,1,E401353215R1,2022-07-21
401353215,2,E401353215R2,2022-07-22
401353215,3,E401353215R3,2022-07-23
401353215,4,E401353215R4,2022-07-24
401353216,1,E401353216R1,2022-07-14
401353216,2,E401353216R2,2022-07-15
401353216,3,E401353216R3,2022-07-16
401353216,4,E401353216R4,2022-07-17
401353217,1,E401353217R1,2022-07-14
401353217,2,E401353217R2,2022-07-15
401353217,3,E401353217R3,2022-07-16
401353217,4,E401353217R4,2022-07-17
401353218,1,E401353218R1,2022-07-07
401353218,2,E401353218R2,2022-07-08
401353218,3,E401353218R3,2022-07-09
401353218,4,E401353218R4,2022-07-10
401353219,1,E401353219R1,2022-07-07
401353219,2,E401353219R2,2022-07-08
401353219,3,E401353219R3,2022-07-09
401353219,4,E401353219R4,2022-07-10
401353220,1,E401353220R1,2022-06-30
401353220,2,E401353220R2,2022-07-01
401353220,3,E401353220R3,2022-07-02
401353220,4,E401353220R4,2022-07-03
401353221,1,E401353221R1,2022-06-23
401353221,2,E401353221R2,2022-06-24
401353221,3,E401353221R3,2022-06-25
401353221,4,E401353221R4,2022-06-26
401353222,1,E401353222R1,2022-06-16
401353222,2,E401353222R2,2022-06-17
401353222,3,E401353222R3,2022-06-18
401353222,4,E401353222R4,2022-06-19
401353223,1,E401353223R1,2022-06-09
401353223,2,E401353223R2,2022-06-10
401353223,3,E401353223R3,2022-06-11
401353223,4,E401353223R4,2022-06-12
401353224,1,E401353224R1,2022-06-02
401353224,2,E401353224R2,2022-06-03
401353224,3,E401353224R3,2022-06-04
401353224,4,E401353224R4,2022-06-05
401353225,1,E401353225R1,2022-05-26
401353225,2,E401353225R2,2022-05-27
401353225,3,E401353225R3,2022-05-28
401353225,4,E401353225R4,2022-05-29
401353226,1,E401353226R1,2022-05-19
401353226,2,E401353226R2,2022-05-20
401353226,3,E401353226R3,2022-05-21
401353226,4,E401353226R4,2022-05-22
401353227,1,E401353227R1,2022-05-12
401353227,2,E401353227R2,2022-05-13
401353227,3,E401353227R3,2022-05-14
401353227,4,E401353227R4,2022-05-15
401353228,1,E401353228R1,2022-05-05
401353228,2,E401353228R2,2022-05-06
401353228,3,E401353228R3,2022-05-07
401353228,4,E401353228R4,2022-05-08
401353229,1,E401353229R1,2022-04-28
401353229,2,E401353229R2,2022-04-29
401353229,3,E401353229R3,2022-04-30
401353229,4,E401353229R4,2022-05-01
401353230,1,E401353230R1,2022-04-21
401353230,2,E401353230R2,2022-04-22
401353230,3,E401353230R3,2022-04-23
401353230,4,E401353230R4,2022-04-24
401353231,1,E401353231R1,2022-04-14
401353231,2,E401353231R2,2022-04-15
401353231,3,E401353231R3,2022-04-16
401353231,4,E401353231R4,2022-04-17
401353232,1,E401353232R1,2022-04-07
401353232,2,E401353232R2,2022-04-08
401353232,3,E401353232R3,2022-04-09
401353232,4,E401353232R4,2022-04-10
401353233,1,E401353233R1,2022-01-20
401353233,2,E401353233R2,2022-01-21
401353233,3,E401353233R3,2022-01-22
401353233,4,E401353233R4,2022-01-23
401353234,1,E401353234R1,2022-01-26
401353234,2,E401353234R2,2022-01-27
401353234,3,E401353234R3,2022-01-28
401353234,4,E401353234R4,2022-01-29
401353235,1,E401353235R1,2022-02-03
401353235,2,E401353235R2,2022-02-04
401353235,3,E401353235R3,2022-02-05
401353235,4,E401353235R4,2022-02-06
401353236,1,E401353236R1,2022-02-10
401353236,2,E401353236R2,2022-02-11
401353236,3,E401353236R3,2022-02-12
401353236,4,E401353236R4,2022-02-13
401353237,1,E401353237R1,2022-02-17
401353237,2,E401353237R2,2022-02-18
401353237,3,E401353237R3,2022-02-19
401353237,4,E401353237R4,2022-02-20
401353238,1,E401353238R1,2022-02-24
401353238,2,E401353238R2,2022-02-25
401353238,3,E401353238R3,2022-02-26
401353238,4,E401353238R4,2022-02-27
401353239,1,E401353239R1,2022-03-03
401353239,2,E401353239R2,2022-03-04
401353239,3,E401353239R3,2022-03-05
401353239,4,E401353239R4,2022-03-06
401353253,1,E401353253R1,2022-03-03
401353253,2,E401353253R2,2022-03-04
401353253,3,E401353253R3,2022-03-05
401353253,4,E401353253R4,2022-03-06
401353254,1,E401353254R1,2022-03-10
401353254,2,E401353254R2,2022-03-11
401353254,3,E401353254R3,2022-03-12
401353254,4,E401353254R4,2022-03-13
401353254,5,E401353254R5,2022-03-14
401353255,1,E401353255R1,2022-03-17
401353255,2,E401353255R2,2022-03-18
401353255,3,E401353255R3,2022-03-19
401353255,4,E401353255R4,2022-03-20
401353273,1,E401353273R1,2022-03-31
401353273,2,E401353273R2,2022-04-01
401353273,3,E401353273R3,2022-04-02
401353273,4,E401353273R4,2022-04-03
401353274,1,E401353274R1,2022-08-11
401353274,2,E401353274R2,2022-08-12
401353274,3,E401353274R3,2022-08-13
401353274,4,E401353274R4,2022-08-14
401353275,1,E401353275R1,2022-08-18
401353275,2,E401353275R2,2022-08-19
401353275,3,E401353275R3,2022-08-20
401353275,4,E401353275R4,2022-08-21
401353276,1,E401353276R1,2022-08-25
401353276,2,E401353276R2,2022-08-26
401353276,3,E401353276R3,2022-08-27
401353276,4,E401353276R4,2022-08-28
401465496,1,E401465496R1,2022-09-15
401465496,2,E401465496R2,2022-09-16
401465496,3,E401465496R3,2022-09-17
401465496,4,E401465496R4,2022-09-18
401465497,1,E401465497R1,2022-09-22
401465497,2,E401465497R2,2022-09-23
401465497,3,E401465497R3,2022-09-24
401465497,4,E401465497R4,2022-09-25
401465498,1,E401465498R1,2022-09-29
401465498,2,E401465498R2,2022-09-30
401465498,3,E401465498R3,2022-10-01
401465498,4,E401465498R4,2022-10-02
401465499,1,E401465499R1,2022-10-06
401465499,2,E401465499R2,2022-10-07
401465499,3,E401465499R3,2022-10-08
401465499,4,E401465499R4,2022-10-09
401465500,1,E401465500R1,2022-10-13
401465500,2,E401465500R2,2022-10-14
401465500,3,E401465500R3,2022-10-15
401465500,4,E401465500R4,2022-10-16
401465501,1,E401465501R1,2022-10-20
401465501,2,E401465501R2,2022-10-21
401465501,3,E401465501R3,2022-10-22
401465501,4,E401465501R4,2022-10-23
401465502,1,E401465502R1,2023-03-30
401465502,2,E401465502R2,2023-03-31
401465502,3,E401465502R3,2023-04-01
401465502,4,E401465502R4,2023-04-02
401465503,1,E401465503R1,2022-10-27
401465503,2,E401465503R2,2022-10-28
401465503,3,E401465503R3,2022-10-29
401465503,4,E401465503R4,2022-10-30
401465504,1,E401465504R1,2022-11-03
401465504,2,E401465504R2,2022-11-04
401465504,3,E401465504R3,2022-11-05
401465504,4,E401465504R4,2022-11-06
401465505,1,E401465505R1,2022-11-10
401465505,2,E401465505R2,2022-11-11
401465505,3,E401465505R3,2022-11-12
401465505,4,E401465505R4,2022-11-13
401465506,1,E401465506R1,2022-11-17
401465506,2,E401465506R2,2022-11-18
401465506,3,E401465506R3,2022-11-19
401465506,4,E401465506R4,2022-11-20
401465507,1,E401465507R1,2022-12-01
401465507,2,E401465507R2,2022-12-02
401465507,3,E401465507R3,2022-12-03
401465507,4,E401465507R4,2022-12-04
401465508,1,E401465508R1,2023-04-06
401465508,2,E401465508R2,2023-04-07
401465508,3,E401465508R3,2023-04-08
401465508,4,E401465508R4,2023-04-09
401465509,1,E401465509R1,2023-04-13
401465509,2,E401465509R2,2023-04-14
401465509,3,E401465509R3,2023-04-15
401465509,4,E401465509R4,2023-04-16
401465511,1,E401465511R1,2023-04-20
401465511,2,E401465511R2,2023-04-21
401465511,3,E401465511R3,2023-04-22
401465511,4,E401465511R4,2023-04-23
401465512,1,E401465512R1,2023-01-05
401465512,2,E401465512R2,2023-01-06
401465512,3,E401465512R3,2023-01-07
401465512,4,E401465512R4,2023-01-08
401465513,1,E401465513R1,2023-01-12
401465513,2,E401465513R2,2023-01-13
401465513,3,E401465513R3,2023-01-14
401465513,4,E401465513R4,2023-01-15
401465514,1,E401465514R1,2023-01-19
401465514,2,E401465514R2,2023-01-20
401465514,3,E401465514R3,2023-01-21
401465514,4,E401465514R4,2023-01-22
401465515,1,E401465515R1,2023-04-27
401465515,2,E401465515R2,2023-04-28
401465515,3,E401465515R3,2023-04-29
401465515,4,E401465515R4,2023-04-30
401465516,1,E401465516R1,2023-01-25
401465516,2,E401465516R2,2023-01-26
401465516,3,E401465516R3,2023-01-27
401465516,4,E401465516R4,2023-01-28
401465517,1,E401465517R1,2023-02-02
401465517,2,E401465517R2,2023-02-03
401465517,3,E401465517R3,2023-02-04
401465517,4,E401465517R4,2023-02-05
401465517,5,E401465517R5,2023-02-06
401465518,1,E401465518R1,2023-02-09
401465518,2,E401465518R2,2023-02-10
401465518,3,E401465518R3,2023-02-11
401465518,4,E401465518R4,2023-02-12
401465519,1,E401465519R1,2023-05-04
401465519,2,E401465519R2,2023-05-05
401465519,3,E401465519R3,2023-05-06
401465519,4,E401465519R4,2023-05-07
401465520,1,E401465520R1,2023-05-11
401465520,2,E401465520R2,2023-05-12
401465520,3,E401465520R3,2023-05-13
401465520,4,E401465520R4,2023-05-14
401465521,1,E401465521R1,2023-02-16
401465521,2,E401465521R2,2023-02-17
401465521,3,E401465521R3,2023-02-18
401465521,4,E401465521R4,2023-02-19
401465522,1,E401465522R1,2023-02-23
401465522,2,E401465522R2,2023-02-24
401465522,3,E401465522R3,2023-02-25
401465522,4,E401465522R4,2023-02-26
401465523,1,E401465523R1,2023-05-18
401465523,2,E401465523R2,2023-05-19
401465523,3,E401465523R3,2023-05-20
401465523,4,E401465523R4,2023-05-21
401465524,1,E401465524R1,2023-03-02
401465524,2,E401465524R2,2023-03-03
401465524,3,E401465524R3,2023-03-04
401465524,4,E401465524R4,2023-03-05
401465525,1,E401465525R1,2023-03-02
401465525,2,E401465525R2,2023-03-03
401465525,3,E401465525R3,2023-03-04
401465525,4,E401465525R4,2023-03-05
401465526,1,E401465526R1,2023-03-09
401465526,2,E401465526R2,2023-03-10
401465526,3,E401465526R3,2023-03-11
401465526,4,E401465526R4,2023-03-12
401465527,1,E401465527R1,2023-03-16
401465527,2,E401465527R2,2023-03-17
401465527,3,E401465527R3,2023-03-18
401465527,4,E401465527R4,2023-03-19
401465528,1,E401465528R1,2023-03-22
401465528,2,E401465528R2,2023-03-23
401465528,3,E401465528R3,2023-03-24
401465528,4,E401465528R4,2023-03-25
401465528,5,E401465528R5,2023-03-26
401465529,1,E401465529R1,2023-03-23
401465529,2,E401465529R2,2023-03-24
401465529,3,E401465529R3,2023-03-25
401465529,4,E401465529R4,2023-03-26
