event_id,tournament_title,event_date,purse,city,Yards,par,golf_course,start_date,end_date
3678,Dominion Energy Charity Classic,"October 20 - 22, 2017",2000000," Richmond, VA",7025.0,72.0,The Country Club Of Virginia,2017-10-20,2017-10-22
3679,PowerShares QQQ Championship,"October 27 - 29, 2017",2000000," Thousand Oaks, CA",7006.0,72.0,Sherwood CC in Thousand Oaks,2017-10-27,2017-10-29
3680,Club Colombia Championship by Servientrega,"February 9 - 12, 2017",700000," Bogota, Colombia",7237.0,71.0,Country Club de Bogota Lagos,2017-02-09,2017-02-12
3681,Panama Claro Championship,"February 16 - 19, 2017",625000," Panama City, Panama",7171.0,70.0,Panama GC,2017-02-16,2017-02-19
3682,Chitimacha Louisiana Open presented by NACHER,"March 23 - 26, 2017",550000," Broussard, LA",7067.0,71.0,Le Triomphe CC,2017-03-23,2017-03-26
3683,United Leasing & Finance Championship,"April 20 - 23, 2017",600000," Newburgh, IN",7242.0,72.0,Victoria National Golf Club,2017-04-20,2017-04-23
3684,El Bosque Mexico Championship,"April 27 - 30, 2017",650000," Valencia, Spain",7668.0,72.0,El Bosque Golf Club,2017-04-27,2017-04-30
3685,Corales Puntacana Resort & Club Championship,"May 4 - 7, 2017",625000," Punta Cana, Dominican Republic",7668.0,72.0,Puntacana Resort & Club (Corales Golf Course),2017-05-04,2017-05-07
3686,BMW Charity Pro Am presented by SYNNEX Corporation,"May 18 - 21, 2017",675000,,7024.0,71.0,,2017-05-18,2017-05-21
3687,Rex Hospital Open,"June 1 - 4, 2017",650000," Raleigh, NC",7257.0,71.0,TPC at Wakefield Plantation,2017-06-01,2017-06-04
3688,Rust-Oleum Championship,"June 8 - 11, 2017",600000," Mundelein, IL",7059.0,72.0,Ivanhoe Club,2017-06-08,2017-06-11
3689,AIR CAPITAL CLASSIC,"June 15 - 18, 2017",625000," Wichita, KS",6926.0,70.0,Crestview Country Club,2017-06-15,2017-06-18
3690,Lincoln Land Charity Championship,"June 22 - 25, 2017",550000," Springfield, IL",7228.0,71.0,Panther Creek Country Club,2017-06-22,2017-06-25
3691,Nashville Golf Open,"Jun 29 - July 2, 2017",550000," Nashville, TN",7563.0,72.0,Nashville Golf & Athletic Club,2017-06-29,2017-07-02
3692,LECOM Health Challenge,"July 6 - 9, 2017",600000," Findley Lake, NY",7088.0,72.0,Peek 'n Peak Resort,2017-07-06,2017-07-09
3693,Digital Ally Open,"July 27 - 30, 2017",650000," Overland Park, KS",7237.0,71.0,Nicklaus Golf Club at LionsGate,2017-07-27,2017-07-30
3694,Ellie Mae Classic at TPC Stonebrae,"August 3 - 6, 2017",600000," Hayward, CA",7045.0,70.0,TPC San Francisco Bay at Stonebrae,2017-08-03,2017-08-06
3695,News Sentinel Open presented by Pilot,"August 17 - 20, 2017",550000," Knoxville, TN",7071.0,71.0,Fox Den Country Club,2017-08-17,2017-08-20
3696,WinCo Foods Portland Open presented by Kraft-Heinz,"August 24 - 27, 2017",800000," Portland, OR",7017.0,72.0,Pumpkin Ridge Golf Club (Witch Hollow),2017-08-24,2017-08-27
3697,Nationwide Children's Hospital Championship,"Aug 31 - September 3, 2017",1000000," Columbus, OH",7455.0,71.0,OSU Golf Club (Scarlet Course),2017-08-31,2017-09-03
3698,Albertsons Boise Open presented by Kraft Nabisco,"September 14 - 17, 2017",1000000," Boise, ID",6880.0,71.0,Hillcrest Country Club,2017-09-14,2017-09-17
3699,DAP Championship,"September 21 - 24, 2017",1000000," Beachwood, OH",6976.0,70.0,Canterbury Golf Club,2017-09-21,2017-09-24
3700,Web.com Tour Championship,"Sep 28 - October 2, 2017",1000000," Atlantic Beach, FL",6849.0,71.0,Atlantic Beach Country Club,2017-09-28,2017-10-02
3702,KitchenAid Senior PGA Championship,"May 25 - 28, 2017",2800000," Washington, DC",7130.0,72.0,Trump National Golf Club,2017-05-25,2017-05-28
3703,The Senior Open Championship,"July 27 - 30, 2017",1700000," Bridgend, Wales",7010.0,71.0,Royal Porthcawl Golf Club,2017-07-27,2017-07-30
3704,JAPAN AIRLINES Championship,"September 8 - 10, 2017",2500000," Chiba, Japan",7140.0,72.0,Narita Golf Club,2017-09-08,2017-09-10
3705,PURE Insurance Championship,"September 22 - 24, 2017",2000000,,6837.0,72.0,,2017-09-22,2017-09-24
3706,Charles Schwab Cup Championship,"November 10 - 12, 2017",2500000," Phoenix, AZ",6763.0,71.0,Phoenix Country Club,2017-11-10,2017-11-12
3707,The Bahamas Great Exuma Classic,"January 8 - 11, 2017",600000," Great Exuma, Bahamas",7001.0,72.0,Sandals Emerald Bay (Emerald Reef Course),2017-01-08,2017-01-11
3708,The Bahamas Great Abaco Classic,"January 22 - 25, 2017",600000," Great Abaco, Bahamas",7120.0,72.0,The Abaco Club on Winding Bay,2017-01-22,2017-01-25
3709,Utah Championship presented by Zions Bank,"July 13 - 16, 2017",675000," Farmington, UT",7045.0,71.0,Oakridge Country Club,2017-07-13,2017-07-16
3710,Pinnacle Bank Championship,"July 20 - 23, 2017",600000," Omaha, NE",7581.0,71.0,The Club at Indian Creek,2017-07-20,2017-07-23
3711,Price Cutter Charity Championship pr. by Dr Pepper,"August 10 - 13, 2017",675000," Springfield, MO",7115.0,72.0,Highland Springs Country Club,2017-08-10,2017-08-13
3712,Open de Portugal at Morgado Golf Resort,"May 11 - 14, 2017",,Morgado G&CC,7419.0,73.0,,2017-05-11,2017-05-14
3713,The Rocco Forte Open - Verdura,"May 18 - 21, 2017",,Verdura Golf & Spa Resort,7217.0,71.0,,2017-05-18,2017-05-21
3714,BMW PGA Championship,"May 25 - 28, 2017",,Wentworth GC,7284.0,72.0,,2017-05-25,2017-05-28
3715,Nordea Masters,"June 1 - 4, 2017",,Barseback G & CC,7729.0,73.0,,2017-06-01,2017-06-04
3716,Lyoness Open,"June 8 - 11, 2017",,Diamond Country Club,7458.0,72.0,,2017-06-08,2017-06-11
3717,BMW International Open,"June 22 - 25, 2017",,Eichenreid,7181.0,72.0,Golfclub Munchen Nord,2017-06-22,2017-06-25
3718,HNA Open de France,"Jun 29 - July 2, 2017",," Paris, France",7247.0,71.0,Le Golf National,2017-06-29,2017-07-02
3719,Dubai Duty Free Irish Open Hosted by the Rory Foun,"July 6 - 9, 2017",,Portstewart GC,7004.0,72.0,,2017-07-06,2017-07-09
3720,Aberdeen Asset Management Scottish Open,"July 13 - 16, 2017",," Ayrshire, Scotland",7100.0,72.0,Dundonald Links,2017-07-13,2017-07-16
3721,Porsche European Open,"July 27 - 30, 2017",,Green Eagle Golf Courses,7583.0,72.0,,2017-07-27,2017-07-30
3722,Fiji International,"August 17 - 20, 2017",,Natadola Bay GC,6947.0,72.0,,2017-08-17,2017-08-20
3723,Made In Denmark,"August 24 - 27, 2017",,Himmerland Golf & Spa Resort,6851.0,71.0,,2017-08-24,2017-08-27
3724,D+D Real Czech Masters,"Aug 31 - September 3, 2017",,Albatross Golf Resort,7467.0,72.0,,2017-08-31,2017-09-03
3725,Omega European Masters,"September 7 - 10, 2017",,Sierre,6848.0,70.0,Crans sur,2017-09-07,2017-09-10
3726,KLM Open,"September 14 - 17, 2017",,The Dutch,6983.0,71.0,,2017-09-14,2017-09-17
3727,Portugal Masters,"September 21 - 24, 2017",,Victoria Clube de Golfe,7146.0,71.0,,2017-09-21,2017-09-24
3728,British Masters Supported by Sky Sports,"Sep 28 - October 1, 2017",,Close House GC,6906.0,70.0,,2017-09-28,2017-10-01
3729,Alfred Dunhill Links Championship,"October 5 - 8, 2017",,,7307.0,72.0,,2017-10-05,2017-10-08
3730,Italian Open,"October 12 - 15, 2017",,Golf Club Milano,7156.0,71.0,,2017-10-12,2017-10-15
3731,Andalucia Valderrama Masters hosted by the Sergio ,"October 19 - 22, 2017",,Valderrama GC,6991.0,71.0,,2017-10-19,2017-10-22
3732,Turkish Airlines Open,"November 2 - 5, 2017",,Regnum Carya Golf & Spa Resort,7159.0,71.0,,2017-11-02,2017-11-05
3733,Nedbank Golf Challenge hosted by Gary Player,"November 9 - 12, 2017",,Gary Player CC,7831.0,72.0,,2017-11-09,2017-11-12
3734,"DP World Tour Championship, Dubai","November 16 - 19, 2017",,Jumeirah Golf Estates,7675.0,72.0,,2017-11-16,2017-11-19
3735,World Golf Championships-Mexico Championship,"March 2 - 5, 2017",9750000," Mexico City, Mexico",7330.0,71.0,Club De Golf Chapultepec,2017-03-02,2017-03-05
3741,The Solheim Cup,"August 18 - 20, 2017",," West Des Moines, IA",6894.0,73.0,Des Moines Golf and Country Club,2017-08-18,2017-08-20
3742,Sentry Tournament of Champions,"January 4 - 7, 2018",6300000," Kapalua, HI",7452.0,73.0,Kapalua Resort (Plantation Course),2018-01-04,2018-01-07
3743,CareerBuilder Challenge,"January 18 - 21, 2018",5900000,,7060.0,72.0,,2018-01-18,2018-01-21
3744,Waste Management Phoenix Open,"February 1 - 4, 2018",6900000," Scottsdale, AZ",7266.0,71.0,TPC Scottsdale (Stadium Course),2018-02-01,2018-02-04
3745,AT&T Pebble Beach Pro-Am,"February 8 - 11, 2018",7400000,,6953.0,72.0,,2018-02-08,2018-02-11
3746,Farmers Insurance Open,"January 25 - 30, 2018",6900000,,7258.0,72.0,,2018-01-25,2018-01-30
3747,Sony Open in Hawaii,"January 11 - 14, 2018",6200000," Honolulu, HI",7044.0,70.0,Waialae Country Club,2018-01-11,2018-01-14
3748,Genesis Open,"February 15 - 18, 2018",7200000," Pacific Palisades, CA",7322.0,71.0,Riviera Country Club,2018-02-15,2018-02-18
3749,The Honda Classic,"February 22 - 25, 2018",6600000," Palm Beach Gardens, FL",7140.0,70.0,PGA National Resort & Spa (The Champion),2018-02-22,2018-02-25
3750,Arnold Palmer Invitational presented by Mastercard,"March 15 - 18, 2018",8900000," Orlando, FL",7419.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2018-03-15,2018-03-18
401025221,2018 Masters Tournament,"April 5 - 8, 2018",11000000," Augusta, GA",7435.0,72.0,Augusta National Golf Club,2018-04-05,2018-04-08
401025234,Principal Charity Classic,"June 8 - 10, 2018",1750000," Des Moines, IA",6831.0,72.0,Wakonda Club,2018-06-08,2018-06-10
401025235,American Family Insurance Championship,"June 22 - 24, 2018",2000000," Madison, WI",7056.0,72.0,University Ridge GC,2018-06-22,2018-06-24
401025236,U.S. Senior Open Championship,"Jun 28 - July 1, 2018",4000000," Colorado Springs, CO",7264.0,70.0,The Broadmoor Resort (East Course),2018-06-28,2018-07-01
401025237,Senior Open Championship Presented By Rolex,"July 26 - 29, 2018",2000000," St. Andrews, Scotland",7216.0,72.0,St Andrews Links (Old Course),2018-07-26,2018-07-29
401025246,RBC Heritage,"April 12 - 15, 2018",6700000," Hilton Head Island, SC",7099.0,71.0,Harbour Town Golf Links,2018-04-12,2018-04-15
401025247,Valero Texas Open,"April 19 - 22, 2018",6200000," San Antonio, TX",7435.0,72.0,TPC San Antonio (Oaks Course),2018-04-19,2018-04-22
401025248,Zurich Classic of New Orleans,"April 26 - 29, 2018",7200000," Avondale, LA",7425.0,72.0,TPC Louisiana,2018-04-26,2018-04-29
401025249,Wells Fargo Championship,"May 3 - 6, 2018",7700000," Charlotte, NC",7600.0,71.0,Quail Hollow Club,2018-05-03,2018-05-06
401025250,The Players Championship,"May 10 - 13, 2018",10500000," Ponte Vedra Beach, FL",7189.0,72.0,TPC Sawgrass (THE PLAYERS Stadium Course),2018-05-10,2018-05-13
401025251,AT&T Byron Nelson,"May 17 - 20, 2018",7700000," Dallas, TX",7450.0,72.0,Trinity Forest Golf Club,2018-05-17,2018-05-20
401025252,Fort Worth Invitational,"May 24 - 27, 2018",7100000," Fort Worth, TX",7209.0,70.0,Colonial Country Club,2018-05-24,2018-05-27
401025253,the Memorial Tournament pres. by Nationwide,"May 31 - June 3, 2018",8900000," Dublin, OH",7392.0,72.0,Muirfield Village Golf Club,2018-05-31,2018-06-03
401025254,FedEx St. Jude Classic,"June 7 - 10, 2018",6600000," Memphis, TN",7244.0,70.0,TPC Southwind,2018-06-07,2018-06-10
401025255,U.S. Open,"June 14 - 17, 2018",12000000," Southampton, NY",7440.0,70.0,Shinnecock Hills GC,2018-06-14,2018-06-17
401025256,Travelers Championship,"June 21 - 24, 2018",7000000," Cromwell, CT",6841.0,70.0,TPC River Highlands,2018-06-21,2018-06-24
401025257,A Military Tribute at The Greenbrier,"July 5 - 8, 2018",7300000," White Sulphur Springs, WV",7286.0,70.0,The Old White Course,2018-07-05,2018-07-08
401025258,John Deere Classic,"July 12 - 15, 2018",5800000," Silvis, IL",7268.0,71.0,TPC Deere Run,2018-07-12,2018-07-15
401025259,The Open,"July 19 - 22, 2018",10800000," Carnoustie, Scotland",7295.0,72.0,Carnoustie Golf Links,2018-07-19,2018-07-22
401025260,RBC Canadian Open,"July 26 - 29, 2018",6200000," Oakville, ON",7253.0,72.0,Glen Abbey GC,2018-07-26,2018-07-29
401025261,WGC-Bridgestone Invitational,"August 2 - 5, 2018",10000000," Akron, OH",7400.0,70.0,Firestone CC (South Course),2018-08-02,2018-08-05
401025262,Barracuda Championship,"August 2 - 5, 2018",3400000," Reno, NV",7472.0,72.0,Montreux G&CC,2018-08-02,2018-08-05
401025263,PGA Championship,"August 9 - 12, 2018",10500000," St. Louis, MO",7316.0,70.0,Bellerive Country Club,2018-08-09,2018-08-12
401025264,Wyndham Championship,"August 16 - 19, 2018",6000000," Greensboro, NC",7127.0,70.0,Sedgefield Country Club,2018-08-16,2018-08-19
401025265,THE NORTHERN TRUST,"August 23 - 26, 2018",9000000," Paramus, NJ",7385.0,71.0,Ridgewood Country Club,2018-08-23,2018-08-26
401025266,Dell Technologies Championship,"Aug 31 - September 3, 2018",9000000," Norton, MA",7342.0,71.0,TPC Boston,2018-08-31,2018-09-03
401025267,BMW Championship,"September 6 - 10, 2018",9000000," Newtown Square, PA",7190.0,70.0,Aronimink GC,2018-09-06,2018-09-10
401025268,Tour Championship,"September 20 - 23, 2018",9000000," Atlanta, GA",7362.0,70.0,East Lake Golf Club,2018-09-20,2018-09-23
401056252,Safeway Open,"October 4 - 7, 2018",6400000," Napa, CA",7166.0,72.0,Silverado Resort (North Course),2018-10-04,2018-10-07
401056500,CIMB Classic,"October 10 - 14, 2018",7000000," Kuala Lumpur, Malaysia",7005.0,72.0,TPC Kuala Lumpur,2018-10-10,2018-10-14
401056501,THE CJ CUP @ NINE BRIDGES,"October 17 - 21, 2018",9500000," Jeju Island, South Korea",7241.0,72.0,The Club at Nine Bridges,2018-10-17,2018-10-21
401056502,WGC-HSBC CHAMPIONS,"October 24 - 28, 2018",10000000," Shanghai, China",7264.0,72.0,Sheshan International GC,2018-10-24,2018-10-28
401056503,Sanderson Farms Championship,"October 25 - 28, 2018",4400000," Jackson, MS",7460.0,72.0,Country Club of Jackson,2018-10-25,2018-10-28
401056504,Shriners Hospital for Children Open,"November 1 - 4, 2018",7000000," Las Vegas, NV",7255.0,71.0,TPC Summerlin,2018-11-01,2018-11-04
401056505,Mayakoba Golf Classic,"November 8 - 11, 2018",7200000," Quintana Roo, Mexico",7017.0,71.0,El Camaleón Golf Course at Mayakoba,2018-11-08,2018-11-11
401056506,The RSM Classic,"November 15 - 18, 2018",6400000,,7005.0,70.0,,2018-11-15,2018-11-18
401056507,Sentry Tournament of Champions,"January 3 - 6, 2019",7000000," Kapalua, HI",7452.0,73.0,Kapalua Resort (Plantation Course),2019-01-03,2019-01-06
401056510,Sony Open in Hawaii,"January 10 - 13, 2019",6400000," Honolulu, HI",7044.0,70.0,Waialae Country Club,2019-01-10,2019-01-13
401056511,Desert Classic,"January 17 - 20, 2019",5900000,,7060.0,72.0,,2019-01-17,2019-01-20
401056512,Farmers Insurance Open,"January 24 - 27, 2019",7100000,,7258.0,72.0,,2019-01-24,2019-01-27
401056513,Waste Management Phoenix Open,"Jan 31 - February 3, 2019",7100000," Scottsdale, AZ",7261.0,71.0,TPC Scottsdale (Stadium Course),2019-01-31,2019-02-03
401056514,AT&T Pebble Beach Pro-Am,"February 7 - 11, 2019",7600000,,6953.0,72.0,,2019-02-07,2019-02-11
401056515,Genesis Open,"February 14 - 17, 2019",7400000," Pacific Palisades, CA",7322.0,71.0,Riviera Country Club,2019-02-14,2019-02-17
401056516,WGC-Mexico Championship,"February 21 - 24, 2019",10250000," Mexico City, Mexico",7330.0,71.0,Club De Golf Chapultepec,2019-02-21,2019-02-24
401056517,Puerto Rico Open,"February 21 - 24, 2019",3000000," Rio Grande, Puerto Rico",7506.0,72.0,Grand Reserve Country Club,2019-02-21,2019-02-24
401056520,The Honda Classic,"Feb 28 - March 3, 2019",6800000," Palm Beach Gardens, FL",7140.0,70.0,PGA National Resort & Spa (The Champion),2019-02-28,2019-03-03
401056521,Arnold Palmer Invitational Pres. By Mastercard,"March 7 - 10, 2019",9100000," Orlando, FL",7454.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2019-03-07,2019-03-10
401056522,THE PLAYERS Championship,"March 14 - 17, 2019",12500000," Ponte Vedra Beach, FL",7189.0,72.0,TPC Sawgrass (THE PLAYERS Stadium Course),2019-03-14,2019-03-17
401056523,Valspar Championship,"March 21 - 24, 2019",6700000," Palm Harbor, FL",7340.0,71.0,Innisbrook Resort (Copperhead Course),2019-03-21,2019-03-24
401056524,WGC-Dell Technologies Match Play,"March 27 - 31, 2019",10250000," Austin, TX",7108.0,71.0,Austin Country Club,2019-03-27,2019-03-31
401056525,Corales Puntacana Resort & Club Championship,"March 28 - 31, 2019",3000000," Punta Cana, Dominican Republic",7670.0,72.0,Puntacana Resort & Club (Corales Golf Course),2019-03-28,2019-03-31
401056526,Valero Texas Open,"April 4 - 7, 2019",7500000," San Antonio, TX",7435.0,72.0,TPC San Antonio (Oaks Course),2019-04-04,2019-04-07
401056527,2019 Masters Tournament,"April 11 - 14, 2019",11000000," Augusta, GA",7475.0,72.0,Augusta National Golf Club,2019-04-11,2019-04-14
401056528,RBC Heritage,"April 18 - 21, 2019",6900000," Hilton Head Island, SC",7099.0,71.0,Harbour Town Golf Links,2019-04-18,2019-04-21
401056529,Zurich Classic Of New Orleans,"April 25 - 28, 2019",7300000," Avondale, LA",7425.0,72.0,TPC Louisiana,2019-04-25,2019-04-28
401056542,Tour Championship,"August 22 - 25, 2019",," Atlanta, GA",7346.0,70.0,East Lake Golf Club,2019-08-22,2019-08-25
401148233,A Military Tribute at The Greenbrier,"September 12 - 15, 2019",7500000," White Sulphur Springs, WV",7292.0,70.0,The Old White Course,2019-09-12,2019-09-15
401148234,Sanderson Farms Championship,"September 19 - 22, 2019",6600000," Jackson, MS",7460.0,72.0,Country Club of Jackson,2019-09-19,2019-09-22
401148235,Safeway Open,"September 26 - 29, 2019",6600000," Napa, CA",7166.0,72.0,Silverado Resort (North Course),2019-09-26,2019-09-29
401148236,Shriners Hospitals for Children Open,"October 3 - 6, 2019",7000000," Las Vegas, NV",7255.0,71.0,TPC Summerlin,2019-10-03,2019-10-06
401148237,Houston Open,"October 10 - 13, 2019",7500000," Houston, TX",7441.0,72.0,Golf Club of Houston,2019-10-10,2019-10-13
401148238,THE CJ CUP @ NINE BRIDGES,"October 16 - 20, 2019",9750000," Jeju Island, South Korea",7241.0,72.0,The Club at Nine Bridges,2019-10-16,2019-10-20
401148239,The ZOZO CHAMPIONSHIP,"October 24 - 28, 2019",9750000," Chiba, Japan",7041.0,70.0,Accordia Golf Narashino CC,2019-10-24,2019-10-28
401148240,Bermuda Championship,"Oct 31 - November 3, 2019",3000000," Southampton Parish, Bermuda",6828.0,71.0,Port Royal Golf Course,2019-10-31,2019-11-03
401148241,WGC-HSBC CHAMPIONS,"Oct 31 - November 3, 2019",10250000," Shanghai, China",7264.0,72.0,Sheshan International GC,2019-10-31,2019-11-03
401148242,Mayakoba Golf Classic,"November 14 - 18, 2019",7200000," Quintana Roo, Mexico",7017.0,71.0,El Camaleón Golf Course at Mayakoba,2019-11-14,2019-11-18
401148243,The RSM Classic,"November 21 - 24, 2019",6600000,,7005.0,70.0,,2019-11-21,2019-11-24
401148244,Hero World Challenge,"December 4 - 7, 2019",3500000," New Providence, Bahamas",7309.0,72.0,Albany GC,2019-12-04,2019-12-07
401148245,Presidents Cup,"December 11 - 15, 2019",," Black Rock, Australia",7047.0,71.0,Royal Melbourne Golf Club,2019-12-11,2019-12-15
401155413,Sentry Tournament of Champions,"January 2 - 5, 2020",6700000," Kapalua, HI",7596.0,73.0,Kapalua Resort (Plantation Course),2020-01-02,2020-01-05
401155418,Sony Open in Hawaii,"January 9 - 12, 2020",6600000," Honolulu, HI",7044.0,70.0,Waialae Country Club,2020-01-09,2020-01-12
401155419,The American Express,"January 16 - 19, 2020",6700000,,7060.0,72.0,,2020-01-16,2020-01-19
401155420,Farmers Insurance Open,"January 23 - 26, 2020",7500000,,7258.0,72.0,,2020-01-23,2020-01-26
401155421,Waste Management Phoenix Open,"Jan 30 - February 2, 2020",7300000," Scottsdale, AZ",7261.0,71.0,TPC Scottsdale (Stadium Course),2020-01-30,2020-02-02
401155422,AT&T Pebble Beach Pro-Am,"February 6 - 9, 2020",7800000,,7035.0,72.0,,2020-02-06,2020-02-09
401155423,The Genesis Invitational,"February 13 - 16, 2020",9300000," Pacific Palisades, CA",7322.0,71.0,Riviera Country Club,2020-02-13,2020-02-16
401155424,WGC-Mexico Championship,"February 20 - 23, 2020",10500000," Mexico City, Mexico",7355.0,71.0,Club De Golf Chapultepec,2020-02-20,2020-02-23
401155425,Puerto Rico Open,"February 20 - 23, 2020",3000000," Rio Grande, Puerto Rico",7506.0,72.0,Grand Reserve Country Club,2020-02-20,2020-02-23
401155426,The Honda Classic,"Feb 27 - March 1, 2020",7000000," Palm Beach Gardens, FL",7125.0,70.0,PGA National Resort & Spa (The Champion),2020-02-27,2020-03-01
401155427,Arnold Palmer Invitational Pres. By Mastercard,"March 5 - 8, 2020",9300000," Orlando, FL",7454.0,72.0,Arnold Palmer's Bay Hill Club & Lodge,2020-03-05,2020-03-08
401155428,THE PLAYERS Championship,"March 12 - 15, 2020",15000000," Ponte Vedra Beach, FL",7189.0,72.0,TPC Sawgrass (THE PLAYERS Stadium Course),2020-03-12,2020-03-15
401155459,Charles Schwab Challenge,"June 11 - 14, 2020",7500000," Fort Worth, TX",7209.0,70.0,Colonial Country Club,2020-06-11,2020-06-14
401155460,Rocket Mortgage Classic,"July 2 - 5, 2020",7500000," Detroit, MI",7340.0,72.0,Detroit Golf Club,2020-07-02,2020-07-05
401155461,the Memorial Tournament pres. by Nationwide,"July 16 - 19, 2020",9300000," Dublin, OH",7456.0,72.0,Muirfield Village Golf Club,2020-07-16,2020-07-19
